id,iva_texto,nombre,codigo_barra,descripcion,tipo_producto,costo,pvp,stock,stock_previo,imagen,fecha_caducidad,control_fecha_caducidad,vendible,visible,descuento,estado,fecha_registro,categoria_id,ice_id,iva_id,presentacion_id,ubicacion_id,utilidad,codigo_principal,costo_utilidad,ubicacion_texto
1897,IVA 15 %,"MANO DE OBRA DE CAMBIO DE ACEITES MOTOR, CAJA Y CORONA",Desconocido,Desconocido,2,4.5,7.0,0,0,,2024-06-19,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-19 13:25:32.624213,13,Desconocido,1,3.9478260869565216,23.27777777777778,35.27,Desconocido,6.0872,Ubicación no definida
1898,IVA 15 %,CAMBIO DE LLANTAS,Desconocido,Desconocido,2,4.0,6.0,0,0,,2024-06-19,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-19 14:20:16.776498,13,Desconocido,1,3.9478260869565216,23.27777777777778,30.43,Desconocido,5.2172,Ubicación no definida
1899,IVA 15 %,MOBIL SUPER SEMI SINTETICO 10W30 GALON,Desconocido,Desconocido,1,17.0625,25.5,0,0,,2024-06-21,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-21 12:33:47.753083,3,Desconocido,1,8.0,23.27777777777778,29.96,Desconocido,22.1744,Ubicación no definida
1900,IVA 15 %,ACEITE AMALIE 20W50 SINTHETIC BLEND GALON,Desconocido,Desconocido,1,17.67,26.5,7,0,,2024-06-22,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-22 12:07:03.258844,3,Desconocido,1,8.0,23.27777777777778,30.41,Desconocido,23.0434,Ubicación no definida
1901,IVA 15 %,REFRIGERANTE FEREEZETONE VERDE GALON,Desconocido,Desconocido,1,0.0,0.0,0,0,,2024-06-22,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-22 12:09:26.413110,5,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,Desconocido,0.0,Ubicación no definida
1902,IVA 15 %,"FILTRO DE ACEITE ADVANCE AO-1522 ISUZU, NPR, NKR",Desconocido,Desconocido,1,6.6,12.0,0,0,,2024-06-22,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-22 12:10:56.208716,2,Desconocido,1,1.0,23.27777777777778,58.1,Desconocido,10.4346,Ubicación no definida
1903,IVA 15 %,FILTRO DE ACEITE ADVANCE AO-1318 (1717) HINO DUTRO,Desconocido,Desconocido,1,3.9266,8.5,6,0,,2024-06-22,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-22 12:12:44.029914,2,Desconocido,1,3.9478260869565216,23.27777777777778,88.24,Desconocido,7.3914,Ubicación no definida
1904,IVA 15 %,FILTRO DE AIRE ADVANCE AA-29601 JMC VIGUS 2.4 FODAY LION F22,Desconocido,Desconocido,1,0.0,0.0,0,0,,2024-06-22,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-22 12:17:28.215269,2,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,Desconocido,0.0,Ubicación no definida
1905,IVA 15 %,"FILTRO DE ACEITE ADVANCE AO-1302 HINO FC, MITSUBISHI",Desconocido,Desconocido,1,4.415,6.5,0,0,,2024-06-22,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-22 12:19:09.770386,2,Desconocido,1,3.9478260869565216,23.27777777777778,28.02,Desconocido,5.6521,Ubicación no definida
1906,IVA 15 %,"FILTRO DE AIRE SAKURA A-1330  HINO GD, GH",Desconocido,Desconocido,1,4.393,10.0,1,0,,2024-06-22,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-22 12:23:53.913441,2,Desconocido,1,3.9478260869565216,23.27777777777778,97.94,Desconocido,8.6955,Ubicación no definida
1907,IVA 15 %,"FILTRO DE AIRE SAKURA A-1325 HIGO GD, GH",Desconocido,Desconocido,1,16.0303,34.0,0,0,,2024-06-22,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-22 12:24:58.219998,2,Desconocido,1,3.9478260869565216,23.27777777777778,84.43,Desconocido,29.5647,Ubicación no definida
1908,IVA 15 %,ARREGLO DE LLANTA,Desconocido,Desconocido,2,3.5,5.0,0,0,,2024-06-23,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-23 12:39:38.727087,13,Desconocido,1,3.9478260869565216,23.27777777777778,24.22,Desconocido,4.3477,Ubicación no definida
1909,IVA 15 %,FILTRO DE AIRE KUBOSHI 8981402660 CHEV D-MAX DSL 2014-2021,Desconocido,Desconocido,1,3.4782,7.5,0,0,,2024-06-26,1970-01-01 00:00:00.000000000,1,0,0,1,2024-06-26 20:01:46.398344,2,Desconocido,1,1.0,23.27777777777778,87.5,Desconocido,6.5216,Ubicación no definida
1910,IVA 15 %,"FILTRO DE DIESEL ADVANCE AFP-5138 NHR, NPR, DMAX",Desconocido,Desconocido,1,2.52,5.0,0,0,,2024-07-06,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-06 18:02:03.371088,2,Desconocido,1,1.0,23.27777777777778,72.53,Desconocido,4.3478,Ubicación no definida
1911,IVA 15 %,SILICON GRIS HELLA 8271 FORMADOR DE JUNTAS 85 GRAMOS,Desconocido,Desconocido,1,1.8206,2.5,13,0,,2024-07-06,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-06 18:54:04.459771,31,Desconocido,1,12.0,23.27777777777778,19.41,Desconocido,2.174,Ubicación no definida
1912,IVA 15 %,FILTRO DE AIRE AUTTEK 8-97251943 (A1518) DMAX GASOLINA,Desconocido,Desconocido,1,2.8,7.0,1,0,,2024-07-15,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-15 16:52:40.826529,2,Desconocido,1,1.0,23.27777777777778,117.39,Desconocido,6.0869,Ubicación no definida
1913,IVA 15 %,ACEITE CASTROL EP 90 GALON,Desconocido,Desconocido,1,16.69,27.0,3,0,,2024-07-15,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-15 17:21:55.632245,3,Desconocido,1,8.0,23.27777777777778,40.67,Desconocido,23.4778,Ubicación no definida
1914,IVA 15 %,ACEITE CASTROL EP 140 GALON,Desconocido,Desconocido,1,18.63,27.0,3,0,,2024-07-15,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-15 17:23:03.541707,3,Desconocido,1,3.9478260869565216,23.27777777777778,26.02,Desconocido,23.4775,Ubicación no definida
1915,IVA 15 %,FILTRO DE AIRE AUTTEK 8-97147860-0 (A1515) DMAX DIESEL ANTERIOR,Desconocido,Desconocido,1,3.46,7.0,1,0,,2024-07-15,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-15 18:12:48.906513,2,Desconocido,1,1.0,23.27777777777778,75.92,Desconocido,6.0868,Ubicación no definida
1916,IVA 15 %,"FILTRO DE ACEITE HARDMAN 15607-2051 (1314) HINO GD, GH",Desconocido,Desconocido,1,5.9,9.5,0,0,,2024-07-16,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-16 18:32:04.601917,2,Desconocido,1,1.0,23.27777777777778,40.02,Desconocido,8.2612,Ubicación no definida
1917,IVA 15 %,FILTRO DE ARIE SHOGUN BAU2361C (402660) DIMAX 2014,Desconocido,Desconocido,1,3.4757,7.5,0,0,,2024-07-16,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-16 18:37:15.102908,2,Desconocido,1,3.9478260869565216,23.27777777777778,87.64,Desconocido,6.5218,Ubicación no definida
1918,IVA 15 %,LLANTAS ANTARES 245/75R16,Desconocido,Desconocido,1,111.3043,145.0,0,0,,2024-07-30,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-30 18:30:24.275429,29,Desconocido,1,12.0,23.27777777777778,13.28,Desconocido,126.0855,Ubicación no definida
1919,IVA 15 %,ACEITE HIDRAULICO ISO 68 BIOFACTOR LITRO,Desconocido,Desconocido,1,0.0,0.0,0,0,,2024-07-30,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-30 19:08:01.420959,3,Desconocido,1,6.0,23.27777777777778,0.0,Desconocido,0.0,Ubicación no definida
1920,IVA 15 %,ACEITE HIDRAULICO ISO 68 ROJO BIOFACTOR LITRO,Desconocido,Desconocido,1,1.435,4.75,0,0,,2024-07-30,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-30 19:10:38.389622,3,Desconocido,1,3.9478260869565216,23.27777777777778,187.83,Desconocido,4.1304,Ubicación no definida
1921,IVA 15 %,LLANTAS ANTARES 215/75R15 6PR 100/97S SMT A7,Desconocido,Desconocido,1,83.0435,116.0,0,0,,2024-07-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-07-31 20:08:38.944266,29,Desconocido,1,12.0,23.27777777777778,21.47,Desconocido,100.8729,Ubicación no definida
1922,IVA 15 %,"FILTRO DE AIRE ADVANCE AA-6012 NHR, NKR, JAC",Desconocido,Desconocido,1,8.63,16.0,1,0,,2024-08-03,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-03 16:16:05.705640,2,Desconocido,1,1.0,23.27777777777778,61.22,Desconocido,13.9133,Ubicación no definida
1923,IVA 15 %,FILTRO DE AIRE ADVANCE AA-12004 NAVARA,Desconocido,Desconocido,1,5.042,7.0,1,0,,2024-08-03,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-03 16:20:28.673173,2,Desconocido,1,3.9478260869565216,23.27777777777778,20.73,Desconocido,6.0872,Ubicación no definida
1924,IVA 15 %,ACEITE TEXACO MULTIGEAR EP SAE 75W85 GL-5 LITROS,Desconocido,Desconocido,1,4.6416,6.5,0,0,,2024-08-03,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-03 17:06:35.562249,3,Desconocido,1,6.0,23.27777777777778,21.77,Desconocido,5.6521,Ubicación no definida
1925,IVA 15 %,URSA SAE 40 PREMIUM TDX LITROS,Desconocido,Desconocido,1,3.988,5.5,0,0,,2024-08-05,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-05 19:35:04.405823,3,Desconocido,1,6.0,23.27777777777778,19.92,Desconocido,4.7824,Ubicación no definida
1926,IVA 15 %,FILTRO DE CABINA SILVER SVC504 / 95861-64J00 / CA14050 GRAND VITARA SZ,Desconocido,Desconocido,1,3.6,6.0,0,0,,2024-08-09,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-09 17:26:01.292061,2,Desconocido,1,1.0,23.27777777777778,44.93,Desconocido,5.2175,Ubicación no definida
1927,IVA 15 %,ACEITE VISTONY 5W30 GL API SN ATTOM FULL SINTETICO GALON,Desconocido,Desconocido,1,17.545,33.0,2,0,,2024-08-13,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-13 15:45:17.478222,3,Desconocido,1,8.0,23.27777777777778,63.55,Desconocido,28.6948,Ubicación no definida
1928,IVA 15 %,ACEITE VISTONY 20W50 SEMI SINTETICO GALON,Desconocido,Desconocido,1,15.4075,25.0,0,0,,2024-08-13,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-13 15:46:44.553873,3,Desconocido,1,3.9478260869565216,23.27777777777778,41.09,Desconocido,21.7384,Ubicación no definida
1929,IVA 15 %,ACEITE VISTONY 20W50 SEMI SINTETICO LITROS,Desconocido,Desconocido,1,4.3108,6.5,7,0,,2024-08-13,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-13 15:48:00.688894,3,Desconocido,1,6.0,23.27777777777778,31.12,Desconocido,5.6523,Ubicación no definida
1930,IVA 15 %,ACEITE AMALIE 20W50 SEMI SINTETICO GALON,Desconocido,Desconocido,1,18.7108,26.5,0,0,,2024-08-13,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-13 16:14:06.207347,3,Desconocido,1,6.0,23.27777777777778,23.16,Desconocido,23.0442,Ubicación no definida
1931,IVA 15 %,ACEITE MOBIL 20W50 MULTIGRADO SEMI SINTETICO GALON,Desconocido,Desconocido,1,17.56,24.5,0,0,,2024-08-13,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-13 17:31:44.248424,3,Desconocido,1,8.0,23.27777777777778,21.32,Desconocido,21.3038,Ubicación no definida
1932,IVA 15 %,ACEITE PHILLIPS SAE 15W40 SYNTHETIC BLEND P66 GALON,Desconocido,Desconocido,1,17.3333,28.0,0,0,,2024-08-13,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-13 17:45:30.679349,3,Desconocido,1,3.9478260869565216,23.27777777777778,40.47,Desconocido,24.3481,Ubicación no definida
1933,IVA 15 %,ACEITE HYDRAULAN PLUS SAE 250 VERDE LITRO,Desconocido,Desconocido,1,3.38,5.0,2,0,,2024-08-13,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-13 17:58:33.942168,3,Desconocido,1,6.0,23.27777777777778,28.63,Desconocido,4.3477,Ubicación no definida
1934,IVA 15 %,FILTRO DE ACEITE XTRA GUARD PH 3786 HINO FC GD GH,Desconocido,Desconocido,1,5.5883,9.0,0,0,,2024-08-14,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-14 18:45:30.381477,2,Desconocido,1,3.0,23.27777777777778,40.04,Desconocido,7.8259,Ubicación no definida
1935,IVA 15 %,"FILTRO DE DIESEL ADVANCE AFE-1509 ISUZU NMR, NPR, FSR",Desconocido,Desconocido,1,3.31,8.0,5,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 16:52:53.992480,2,Desconocido,1,1.0,23.27777777777778,110.17,Desconocido,6.9566,Ubicación no definida
1936,IVA 15 %,"FILTRO DE DIESEL SAKURA FC-1001 FC-407 NLR, KIA,",Desconocido,Desconocido,1,3.6044,6.5,0,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 16:58:11.416901,2,Desconocido,1,3.9478260869565216,23.27777777777778,56.81,Desconocido,5.6521,Ubicación no definida
1937,IVA 15 %,FILTRO DE ACEITE ADVANCE AO-5123 (C1112) DELTA,Desconocido,Desconocido,1,3.51,7.0,2,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 17:08:12.507716,2,Desconocido,1,3.9478260869565216,23.27777777777778,73.42,Desconocido,6.087,Ubicación no definida
1938,IVA 15 %,FILTRO DE AIRE ADVANCE AA-1177 HINO DUTRO,Desconocido,Desconocido,1,9.82,19.0,1,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 17:11:08.007679,2,Desconocido,1,3.9478260869565216,23.27777777777778,68.25,Desconocido,16.5221,Ubicación no definida
1939,IVA 15 %,ACEITE YPF HELICOIDAL SAE 80W90 GL-4 LITRO,Desconocido,Desconocido,1,3.4235,6.0,0,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 17:26:05.370707,3,Desconocido,1,6.0,23.27777777777778,52.4,Desconocido,5.2174,Ubicación no definida
1940,IVA 15 %,ACEITE HAVOLINE PREMIUM 40 SN GALON,Desconocido,Desconocido,1,12.759,21.0,0,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 18:06:20.764379,3,Desconocido,1,8.0,23.27777777777778,43.12,Desconocido,18.2607,Ubicación no definida
1941,IVA 15 %,ACEITE HAVOLINE PREMIUM 40 SN LITRO,Desconocido,Desconocido,1,3.6045,6.5,0,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 18:06:56.453428,3,Desconocido,1,6.0,23.27777777777778,56.81,Desconocido,5.6522,Ubicación no definida
1942,IVA 15 %,FILTRO DE AIRE ADVANCE AAK-105 KIT 1324-1326 HINO FC,Desconocido,Desconocido,1,16.33,34.0,2,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 18:08:57.126768,2,Desconocido,1,1.0,23.27777777777778,81.05,Desconocido,29.5655,Ubicación no definida
1943,IVA 15 %,FILTRO DE DIESEL ADVANCE AFE-1112 HINO DUTRO,Desconocido,Desconocido,1,3.8948,8.0,0,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 18:11:29.862956,2,Desconocido,1,3.9478260869565216,23.27777777777778,78.61,Desconocido,6.9565,Ubicación no definida
1944,IVA 15 %,FILTRO DE DIESEL VOX FBD988 (AFP-046) NLR,Desconocido,Desconocido,1,0.0,0.0,0,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 18:20:51.911418,2,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,Desconocido,0.0,Ubicación no definida
1945,IVA 15 %,FILTRO DE DIESEL VOX FBD998 (AFP-046) NLR,Desconocido,Desconocido,1,4.4497,6.5,0,0,,2024-08-17,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-17 18:24:57.677283,2,Desconocido,1,3.9478260869565216,23.27777777777778,27.02,Desconocido,5.652,Ubicación no definida
1946,IVA 15 %,TUBO 750R16 LARGO,Desconocido,Desconocido,1,9.5652,17.0,0,0,,2024-08-21,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-21 18:44:32.312994,30,Desconocido,1,3.0,23.27777777777778,54.55,Desconocido,14.783,Ubicación no definida
1947,IVA 15 %,"MAT BRAKES PASTILLA D1039C LUV DMAX 2008, GREAT WALL",Desconocido,Desconocido,1,17.3,28.0,4,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 17:00:11.098623,14,Desconocido,1,1.0,23.27777777777778,40.74,Desconocido,24.348,Ubicación no definida
1948,IVA 15 %,"MAT BRAKES PASTILLA MD797 SEMI METALICA AVEO, OPTRA, CHEVTAXI",Desconocido,Desconocido,1,0.0,0.01,0,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 17:02:05.346705,14,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,Desconocido,0.0,Ubicación no definida
1949,IVA 15 %,ACDELCO REFRIGERANTE 50/50 ROJO GALON,Desconocido,Desconocido,1,12.348,17.5,0,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 17:07:35.943913,5,Desconocido,1,8.0,23.27777777777778,23.24,Desconocido,15.2177,Ubicación no definida
1950,IVA 15 %,FILTRO DE AIRE VORT 28113-4H000 HUNDAI H-1 STAREX TQ,Desconocido,Desconocido,1,2.75,6.0,0,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 17:15:00.239344,2,Desconocido,1,1.0,23.27777777777778,89.72,Desconocido,5.2173,Ubicación no definida
1951,IVA 15 %,"FILTRO DE ACEITE SAMURY SFC407 (FC-1001) NLR, KIA PREGIO",Desconocido,Desconocido,1,3.4038,6.0,2,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 17:18:55.376635,2,Desconocido,1,3.9478260869565216,23.27777777777778,53.28,Desconocido,5.2173,Ubicación no definida
1952,IVA 15 %,MAT BRAKES PASTILLA D510 NISSAN SENTRA B13 (TODOS) SEMI METALICAS,Desconocido,Desconocido,1,9.43,18.0,1,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 17:26:30.029630,14,Desconocido,1,3.9478260869565216,23.27777777777778,65.98,Desconocido,15.6519,Ubicación no definida
1953,IVA 15 %,FILTRO DE AIRE SAMURY SA6376 FORZA II 1.3 INY (92-97),Desconocido,Desconocido,1,3.96,6.0,1,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 17:34:46.364686,2,Desconocido,1,3.9478260869565216,23.27777777777778,31.75,Desconocido,5.2173,Ubicación no definida
1954,IVA 15 %,FILTRO DE AIRE SAMURY SA5279 (77A10)  NISSAN SENTRA B13 CARB CLASICO,Desconocido,Desconocido,1,4.65,6.95,0,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 17:38:03.109531,2,Desconocido,1,3.9478260869565216,23.27777777777778,30.0,Desconocido,6.045,Ubicación no definida
1955,IVA 15 %,FILTRO DE GASOLINA SKYFIL FRL119 FORZA II INY,Desconocido,Desconocido,1,2.93,6.0,0,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 18:24:16.546253,2,Desconocido,1,3.9478260869565216,23.27777777777778,78.07,Desconocido,5.2175,Ubicación no definida
1956,IVA 15 %,FILTRO DE GASOLINA KUBOSHI 029779 SAIL NUEVO,Desconocido,Desconocido,1,2.58,5.5,1,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 18:28:40.829751,2,Desconocido,1,3.9478260869565216,23.27777777777778,85.37,Desconocido,4.7825,Ubicación no definida
1957,IVA 15 %,MAT BRAKES PASTILLAS 9807C DMAX 2009-2024,Desconocido,Desconocido,1,13.0,30.0,16,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 18:41:05.565728,14,Desconocido,1,3.9478260869565216,23.27777777777778,100.67,Desconocido,26.0871,Ubicación no definida
1958,IVA 15 %,MAT BRAKES PASTILLA MD797C CERAMICA AVEO,Desconocido,Desconocido,1,14.69,27.0,3,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 18:52:30.542447,14,Desconocido,1,3.9478260869565216,23.27777777777778,59.83,Desconocido,23.479,Ubicación no definida
1959,IVA 15 %,ARREGLO DE LLANTA DMAX,Desconocido,Desconocido,2,3.0,4.5,0,0,,2024-08-31,1970-01-01 00:00:00.000000000,1,0,0,1,2024-08-31 19:10:52.075670,13,Desconocido,1,3.9478260869565216,23.27777777777778,30.43,Desconocido,3.9129,Ubicación no definida
1960,IVA 15 %,FILTRO DE ACEITE KUBOSHI PH3786 HINO FC,Desconocido,Desconocido,1,6.086,9.0,0,0,,2024-09-02,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-02 19:09:07.018419,2,Desconocido,1,1.0,23.27777777777778,28.59,Desconocido,7.826,Ubicación no definida
1961,IVA 15 %,FILTRO DE ACEITE KUBOSHI PA2825 TOYOTA,Desconocido,Desconocido,1,0.0,0.0,0,0,,2024-09-02,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-02 19:12:13.410220,2,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,Desconocido,0.0,Ubicación no definida
1962,IVA 15 %,FILTRO DE ACEITE KUBOSHI PH2849A MAZDA BT50,Desconocido,Desconocido,1,1.6173,3.0,6,0,,2024-09-02,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-02 19:13:44.193770,2,Desconocido,1,3.9478260869565216,23.27777777777778,61.3,Desconocido,2.6087,Ubicación no definida
1963,IVA 15 %,FILTRO DE ACEITE KUBOSHI PH 2825 TOYOTA,Desconocido,Desconocido,1,0.0,0.0,0,0,,2024-09-02,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-02 19:16:16.820951,3,Desconocido,1,3.9478260869565216,23.27777777777778,0.0,Desconocido,0.0,Ubicación no definida
1964,IVA 15 %,FILTRO DE ACEITE KUBOSHI PH2825 TOYOTA,Desconocido,Desconocido,1,1.6173,3.0,0,0,,2024-09-02,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-02 19:19:20.417286,2,Desconocido,1,3.9478260869565216,23.27777777777778,61.3,Desconocido,2.6087,Ubicación no definida
1965,IVA 15 %,FILTRO DE ACEITE SILVER SV2825 TOYOTA,Desconocido,Desconocido,1,1.65,3.0,0,0,,2024-09-12,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-12 13:22:09.170891,2,Desconocido,1,1.0,23.27777777777778,58.1,Desconocido,2.6086,Ubicación no definida
1966,IVA 15 %,"FILTRO DE DIESEL SAKURA FC-2904 GREAT WALL, JMC, WINGLE PINK UP",Desconocido,Desconocido,1,5.6923,10.0,1,0,,2024-09-20,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-20 18:56:35.875684,2,Desconocido,1,1.0,23.27777777777778,52.76,Desconocido,8.6956,Ubicación no definida
1967,IVA 15 %,"FILTRO DE ACEITE ADVANCE AO-10127 (RB187C) (SV187C) KIA PRE. ,H-100",Desconocido,Desconocido,1,2.37,5.0,9,0,,2024-09-20,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-20 19:06:26.971033,2,Desconocido,1,3.9478260869565216,23.27777777777778,83.45,Desconocido,4.3478,Ubicación no definida
1968,IVA 15 %,"FILTRO DE DIESEL SAKURA SFC-1306-30 HINO FC, GD, NPR",Desconocido,Desconocido,1,9.0496,12.5,0,0,,2024-09-20,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-20 19:18:38.037363,2,Desconocido,1,3.9478260869565216,23.27777777777778,20.11,Desconocido,10.8695,Ubicación no definida
1969,IVA 15 %,"FILTRO DE ACEITE ADVANCE AO-4967 NISSAN FRONTIER, SPARK, TOYOTA, RAV",Desconocido,Desconocido,1,1.17,3.0,2,0,,2024-09-20,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-20 19:22:27.649810,2,Desconocido,1,3.9478260869565216,23.27777777777778,122.97,Desconocido,2.6087,Ubicación no definida
1970,IVA 15 %,ACEITE BIZOL HD SAE 15W40 CI-4 LITROS,Desconocido,Desconocido,1,4.0705,5.75,0,0,,2024-09-21,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-21 10:27:19.886983,3,Desconocido,1,6.0,23.27777777777778,22.84,Desconocido,5.0002,Ubicación no definida
1971,IVA 15 %,"FILTRO DE ACEITE KUBOSHI 8-94360427-1 NHR, NLR",Desconocido,Desconocido,1,3.9644,6.0,47,0,,2024-09-30,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-30 14:23:28.649538,2,Desconocido,1,1.0,23.27777777777778,31.61,Desconocido,5.2175,Ubicación no definida
1972,IVA 15 %,ACEITE PDV ULTRADIESEL SAE 15W40 CJ-4 SN LITROS,Desconocido,Desconocido,1,3.5262,5.5,43,0,,2024-09-30,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-30 14:27:35.866825,3,Desconocido,1,6.0,23.27777777777778,35.63,Desconocido,4.7826,Ubicación no definida
1973,IVA 15 %,STRONG DISCO FRENO DELANTERO 5521165D21 CHEV. GRAND VITARA 5TAS 2.0L,Desconocido,Desconocido,1,23.085,32.0,0,0,,2024-09-30,1970-01-01 00:00:00.000000000,1,0,0,1,2024-09-30 14:31:43.129992,14,Desconocido,1,1.0,23.27777777777778,20.54,Desconocido,27.8267,Ubicación no definida
1974,IVA 15 %,"FILTRO DE AIRE ADVANCE AA-42610 ISUZU NLR EURO IV, NMR",Desconocido,Desconocido,1,11.76,19.0,1,0,,2024-10-02,1970-01-01 00:00:00.000000000,1,0,0,1,2024-10-02 14:25:11.671017,2,Desconocido,1,1.0,23.27777777777778,40.49,Desconocido,16.5216,Ubicación no definida
1975,IVA 15 %,ACEITE MOBIL 20W50 SEMISINTETICO GALON,Desconocido,Desconocido,1,18.3283,25.0,0,0,,2024-10-02,1970-01-01 00:00:00.000000000,1,0,0,1,2024-10-02 14:26:05.502775,3,Desconocido,1,8.0,23.27777777777778,18.61,Desconocido,21.7392,Ubicación no definida
1976,IVA 15 %,CAMBIO DE LLANTAS CHEVROLET DMAX 4X4,Desconocido,Desconocido,2,2.5,3.0,0,0,,2024-10-10,1970-01-01 00:00:00.000000000,1,0,0,1,2024-10-10 18:21:32.816777,13,Desconocido,1,3.9478260869565216,23.27777777777778,4.35,Desconocido,2.6088,Ubicación no definida
1977,IVA 15 %,ACEITE CASTROL EP 90 LITRO,Desconocido,Desconocido,1,3.75,6.25,0,0,,2024-10-11,1970-01-01 00:00:00.000000000,1,0,0,1,2024-10-11 16:57:30.836390,3,Desconocido,1,6.0,23.27777777777778,44.93,Desconocido,5.4349,Ubicación no definida
1978,IVA 15 %,"FILTRO DE DIESEL ADVANCE AFE-13070 HINO DUTRO 300,514,616,716",Desconocido,Desconocido,1,5.2,10.0,1,0,,2024-10-16,1970-01-01 00:00:00.000000000,1,0,0,1,2024-10-16 13:45:58.318011,2,Desconocido,1,1.0,23.27777777777778,67.23,Desconocido,8.696,Ubicación no definida
